"businessName","inspectionId","license","facilityType","risk","inspectionDate","inspectionType","pastFail","timeSinceLast","licenseStartDate","expirationDate","address","city","state","zipCode","ward","precinct","policeDistrict","licenseDescription","location","ageAtInspection","consumptionOnPremises","tobaccoRetail","limitedLicense","packageGoods","outdoorPatio","placeOfAmusement","tavern","retailFoodEstablishment","catersLiquorLicense","fillingStation","addressCount","wardCount","districtCount","foodType","burglary","sanitation","garbage","rodents","pastResponse"
"C-HOUSE","1138234","1899532","Restaurant","Risk 1 (High)",2012-04-18,"Canvass",0,0.6,2011-03-16,2013-03-15,"166 E SUPERIOR ST 1 & 29","CHICAGO","IL","60611","42","w_42_p_38","18","Retail Food Establishment","(41.89586560814865, -87.6230165441443)",3.92876712328767,1,0,0,0,0,0,0,0,0,0,1,1,1,"unknown",26.3623366513334,20.6029128093459,0.132930498626308,8.65267549929233,0
"CHRISTINA'S PLACE","1188504","1915977","Restaurant","Risk 2 (Medium)",2013-02-05,"Canvass",0,2,2012-12-16,2014-12-15,"3759 N KEDZIE AVE  1","CHICAGO","IL","60618","33","w_33_p_12","17","Retail Food Establishment","(41.95019167345904, -87.70776827145029)",3.51244292237443,0,0,0,0,0,0,1,0,0,0,1,1,1,"unknown",21.5059933153965,28.3956709636492,14.1993431078259,21.5553221606104,0
"CHRUCHVIEW SUPPORTIVE LIVING COMMUNITY","577730","1517532","Other","Risk 1 (High)",2011-12-07,"Canvass",0,1.5013698630137,2011-10-16,2013-10-15,"2626 W 63RD ST","CHICAGO","IL","60629","15","w_15_p_22","8","Retail Food Establishment","(41.779280990198004, -87.68967948643505)",4.06027397260274,0,0,0,0,0,0,0,0,0,0,1,1,1,"unknown",52.2151690358759,60.0705663992991,48.2546513742391,37.2456335781506,0
"CHUBBY'S CAFE","598420","1767962","Restaurant","Risk 2 (Medium)",2011-10-20,"Canvass",0,2,2009-12-16,2011-12-15,"2544 S WESTERN AVE 1ST FLOOR FRONT","CHICAGO","IL","60608","25","w_25_p_5","10","Retail Food Establishment","(41.84530355589021, -87.6856074394753)",4.67659817351598,0,0,0,0,0,0,0,0,0,0,1,1,1,"breakfast",12.071236421389,11.1338040206773,8.55501333927602,6.6944106436528,0
"CHURCH'S CHICKEN # 1155","598356","1273283","Restaurant","Risk 2 (Medium)",2011-09-08,"Canvass",0,0.802739726027397,2011-06-16,2013-06-15,"1855 S BLUE ISLAND AVE","CHICAGO","IL","60608","25","w_25_p_24","12","Retail Food Establishment","(41.85644455872544, -87.66219444234406)",4.06575342465753,0,0,0,0,0,0,0,0,0,0,1,1,1,"dinner",5.45142218606844,23.9378283358921,36.6865801121443,45.565682443037,1
"Cilantro Thai Kitchen","1235394","2083683","Restaurant","Risk 1 (High)",2012-09-14,"Canvass",0,1.30684931506849,2011-06-14,2013-06-15,"1509 W DEVON AVE STORE","CHICAGO","IL","60660","40","w_40_p_7","24","Retail Food Establishment","(41.99799565276517, -87.66822425933175)",1.25479452054795,0,0,0,0,0,0,0,0,0,0,1,1,1,"asian",22.0019233444706,31.6028543471977,6.70062696071373,32.2181054429705,0
"CIPRIANI'S PIZZA","1321532","31749","Restaurant","Risk 1 (High)",2013-01-24,"Canvass",0,0.961643835616438,2012-01-16,2014-01-15,"5840 W 63RD ST","CHICAGO","IL","60638","13","w_13_p_1","8","Retail Food Establishment","(41.7780377033631, -87.76816655503362)",5.94246575342466,0,0,0,0,0,0,0,0,0,0,1,1,1,"italian",13.9176498237607,6.433148377883,7.1023850119561,6.2471412495879,0
"CITGO","673222","1742117","Grocery Store","Risk 3 (Low)",2011-12-07,"Canvass",0,2,2011-07-16,2013-07-15,"1053 W 103RD ST 1","CHICAGO","IL","60643","34","w_34_p_12","22","Retail Food Establishment","(41.70674498103866, -87.64983046166067)",4.31244292237443,0,1,0,0,0,0,0,0,0,1,5,5,5,"mart",49.5878586212487,22.0097459233903,29.9899848443943,2.28901751153012,0
"CITGO","1150522","1840733","Grocery Store","Risk 3 (Low)",2012-07-11,"Canvass",0,1.69041095890411,2011-06-16,2013-06-15,"5901 S ASHLAND AVE 1ST","CHICAGO","IL","60636","15","w_15_p_37","7","Retail Food Establishment","(41.78665775989138, -87.66424586546837)",4.83561643835616,0,1,1,0,0,0,0,0,0,1,5,5,5,"mart",58.2289744877017,38.0673479945393,39.3072783591902,24.4443092061145,1
"CITGO","1154785","2013296","Grocery Store","Risk 3 (Low)",2012-12-21,"Canvass",0,2,2011-09-16,2013-09-15,"11500 S HALSTED ST 1ST","CHICAGO","IL","60628","34","w_34_p_59","5","Retail Food Establishment","(41.68502625630698, -87.64229736696258)",2.83013698630137,0,1,1,0,0,0,0,0,0,1,5,5,5,"mart",5.33629900576541,11.0506082847593,8.28792258740054,4.6711152922806,1
"CITGO FUEL","1150527","2065061","Grocery Store","Risk 3 (Low)",2012-07-12,"Canvass",0,1.50958904109589,2011-01-12,2012-12-15,"7114 S VINCENNES AVE 1ST","CHICAGO","IL","60621","6","w_6_p_49","7","Retail Food Establishment","(41.764936885502905, -87.62832185391876)",1.49851598173516,0,1,1,0,0,0,0,0,0,1,1,1,1,"mart",36.8907274651319,25.9396526689122,16.8580153755584,8.35376674882689,1
"CITGO SUPER WASH & GAS","670457","2054009","Grocery Store","Risk 3 (Low)",2012-02-15,"Canvass",0,1.41369863013699,2010-10-08,2012-10-15,"9415-9431 S STATE ST","CHICAGO","IL","60619","6","w_6_p_50","6","Retail Food Establishment","(41.72307016222301, -87.62363920238678)",1.35627853881279,0,1,1,0,0,0,0,0,0,1,1,1,1,"mart",14.8039676793997,7.11859341093719,0.937501245956434,3.65426853064164,1
"CITIZEN","1139032","1598219","Restaurant","Risk 1 (High)",2013-07-02,"Canvass",0,1.22739726027397,2012-02-16,2014-02-15,"364 W ERIE ST 1","CHICAGO","IL","60610","42","w_42_p_68","18","Retail Food Establishment","(41.89404766848803, -87.63820204272278)",6.37796803652968,1,0,0,0,1,1,0,0,0,0,1,1,1,"unknown",38.8109245707629,11.62560207359,0.000487717684440092,9.28491735024535,0
"CITY FARMS","1092286","2146642","Restaurant","Risk 1 (High)",2013-01-22,"Canvass",0,0.802739726027397,2012-04-09,2014-04-15,"1467 W IRVING PARK RD","CHICAGO","IL","60613","47","w_47_p_44","19","Retail Food Establishment","(41.95420873655159, -87.66684726495454)",0.789155251141553,0,0,0,0,0,0,0,0,0,0,1,1,1,"unknown",23.6107808975843,32.878132998781,12.0702346632762,35.3961306129963,0
"CITY GROCERY INC.","1154426","1422515","Grocery Store","Risk 2 (Medium)",2012-06-26,"Canvass",0,2,2011-09-16,2013-09-15,"10910 S HALSTED ST","CHICAGO","IL","60628","34","w_34_p_48","22","Retail Food Establishment","(41.69562197236637, -87.64262661766566)",4.61358447488584,0,1,0,0,0,0,0,0,0,0,1,1,1,"mart",7.63442099104555,13.4235818680747,27.551804717626,10.5825296350691,0
"CITY SUBMARINE INC.","626331","1845223","Restaurant","Risk 2 (Medium)",2011-11-30,"Canvass",0,1.15616438356164,2010-08-16,2012-08-15,"3849 W MADISON ST 1ST","CHICAGO","IL","60624","28","w_28_p_18","11","Retail Food Establishment","(41.880654149623446, -87.72273803344112)",4.23573059360731,0,1,0,0,0,0,0,0,0,0,1,1,1,"sandwich",12.0897105591374,33.0371514529029,39.4121836051533,32.8411826695231,0
"C-K SUBWAY","1102308","1473964","Restaurant","Risk 1 (High)",2012-06-15,"Canvass",0,0.517808219178082,2011-10-16,2013-10-15,"5957 W BELMONT AVE","CHICAGO","IL","60634","30","w_30_p_2","25","Retail Food Establishment","(41.93834025792559, -87.7760734736445)",4.58344748858447,0,0,0,0,0,0,0,0,0,0,1,1,1,"sandwich",6.49921043580327,6.52118385578977,23.7902048168752,21.0469557939088,0
"CLARK CATERING, INC.","1296303","1224108","Other","Risk 1 (High)",2013-03-27,"Canvass",0,2,2012-07-16,2014-07-15,"8218 S STONY ISLAND AVE # 1ST","CHICAGO","IL","60617","8","w_8_p_6","4","Retail Food Establishment","(41.74541895614782, -87.58598341010826)",5.61643835616438,0,0,0,0,0,0,0,0,1,0,1,1,1,"cater",36.0556900503406,3.04877871746638,18.3450207471313,4.94636660390036,0
"CLARK SUPER FOOD/LIQUOR,INC","1106339","27929","Grocery Store","Risk 3 (Low)",2012-09-19,"Canvass",0,2,2010-10-16,2012-10-15,"6647 N CLARK ST 1ST","CHICAGO","IL","60626","49","w_49_p_37","24","Retail Food Establishment","(42.003089428660964, -87.67218277593503)",4.84646118721461,0,1,1,1,0,0,0,0,0,0,1,1,1,"unknown",9.35603162575501,39.5762881469087,7.72186776531746,39.3214777488701,0
"CLUB DE LA FELICIDAD","1326771","2083447","Restaurant","Risk 3 (Low)",2013-04-08,"Canvass",0,2,2013-02-16,2015-02-15,"7125 N CLARK ST 1ST","CHICAGO","IL","60626","49","w_49_p_42","24","Retail Food Establishment","(42.01221999285153, -87.67442374292315)",2.10673515981735,0,0,0,0,0,0,0,0,0,0,1,1,1,"bar",14.0256283946038,20.2293828207049,13.7581672230333,14.4899305940986,0
"CLUTCH FOOD AND DRINK, LLC","1301003","1927731","Restaurant","Risk 1 (High)",2012-12-19,"Canvass",0,0.0356164383561644,2012-11-16,2014-11-15,"459 N OGDEN AVE 1ST","CHICAGO","IL","60642","27","w_27_p_18","12","Retail Food Establishment","(41.89085949636784, -87.65902418856228)",3.38093607305936,1,0,0,0,1,0,0,0,0,0,1,1,1,"mart",17.3294699113294,37.1087354250022,23.0287340906877,34.4364851144855,0
"CLYDE QUALITY FOOD","1155089","1249000","Grocery Store","Risk 2 (Medium)",2013-06-10,"Canvass",0,1.50684931506849,2012-12-16,2014-12-15,"2047 E 79TH ST","CHICAGO","IL","60649","8","w_8_p_36","4","Retail Food Establishment","(41.75152062219744, -87.57410912129404)",6.31769406392694,0,1,0,0,0,0,0,0,0,0,1,1,1,"mart",61.8841920837549,27.7166477580496,11.684468441891,2.69919329531923,0
"C MEATS, LLC","1228043","1991533","Restaurant","Risk 1 (High)",2013-07-10,"Canvass",0,1.6027397260274,2012-01-16,2014-01-15,"1000 W PERSHING RD 1ST","CHICAGO","IL","60609","11","w_11_p_25","9","Retail Food Establishment","(41.82350097872139, -87.65091031737369)",3.74246575342466,0,0,0,0,0,0,0,0,0,0,1,1,1,"grocery",2.73107627354757,1.20707132628143,1.89686028460566,1.0909013387808,0
"COBB HALL","1319552","33346","Restaurant","Risk 1 (High)",2013-05-21,"Canvass",0,1.12876712328767,2011-07-16,2013-07-15,"5811 S ELLIS AVE  FIRST","CHICAGO","IL","60637","5","w_5_p_27","2","Retail Food Establishment","(41.78924933410045, -87.60110843868813)",5.76712328767123,0,0,0,0,0,0,0,0,0,0,1,1,1,"unknown",0.234341231360966,0.222242184569278,0.104121681936455,1.50924304477146,1
"COBRA LOUNGE","1184440","1473356","Restaurant","Risk 1 (High)",2012-07-09,"Canvass",0,0.608219178082192,2012-05-16,2014-07-15,"235 N ASHLAND AVE","CHICAGO","IL","60607","27","w_27_p_33","12","Retail Food Establishment","(41.88649138251822, -87.6668645750203)",5.15342465753425,0,1,0,0,0,1,1,0,1,0,1,1,1,"bar",10.1332673068004,5.56356315516649,0.0959101415356663,4.15991140864141,0
"COCHIAROS PIZZA #2","557670","1044752","Restaurant","Risk 1 (High)",2012-01-18,"Canvass",0,2,2011-01-16,2013-01-15,"4741 W FULLERTON AVE","CHICAGO","IL","60639","31","w_31_p_42","25","Retail Food Establishment","(41.92414063497689, -87.74552933864975)",4.92328767123288,0,0,0,0,0,0,0,0,0,0,1,1,1,"italian",36.4143138115173,19.1902252126655,6.73988261255964,8.90707827211666,0
"COCHIAROS PIZZA #2","1335279","1044752","Restaurant","Risk 1 (High)",2013-05-02,"Canvass",0,1.26575342465753,2013-01-16,2015-01-15,"4741 W FULLERTON AVE","CHICAGO","IL","60639","31","w_31_p_42","25","Retail Food Establishment","(41.92414063497689, -87.74552933864975)",6.21084474885845,0,0,0,0,0,0,0,0,0,0,1,1,1,"italian",26.123897425258,12.1392485691529,14.3264663984805,37.6419445984445,1
"COCO PAZZO CAFE","1138378","1446691","Restaurant","Risk 1 (High)",2012-07-03,"Canvass",0,0.780821917808219,2011-03-16,2013-03-15,"636 N ST CLAIR ST","CHICAGO","IL","60611","42","w_42_p_53","18","Retail Food Establishment","(41.893613918700275, -87.62287233192205)",5.13698630136986,1,0,0,0,0,0,0,0,0,0,1,1,1,"breakfast",16.3796059665784,8.99799334487266,0.00236064387133808,6.94191435754559,0
"COCO'S FAMOUS FRIED LOBSTER","614470","1737961","Restaurant","Risk 1 (High)",2011-09-12,"Canvass",0,2,2010-10-16,2012-10-15,"426 S CLARK ST","CHICAGO","IL","60605","2","w_2_p_49","1","Retail Food Establishment","(41.876320994130005, -87.63087940182764)",3.82454337899543,0,0,0,0,0,0,0,0,0,0,1,1,1,"dinner",13.812661761191,10.3520487469115,0.000268285978500562,12.1289413392398,0
"COFFEE & TEA EXCHANGE","1092212","31315","Restaurant","Risk 2 (Medium)",2012-11-27,"Canvass",0,2,2011-01-16,2013-01-15,"3311 N BROADWAY   1","CHICAGO","IL","60657","44","w_44_p_15","19","Retail Food Establishment","(41.94225824560021, -87.64432097511282)",5.78356164383562,0,0,1,0,0,0,0,0,0,0,1,1,1,"breakfast",33.8263286550016,35.6905209536384,14.4432573887029,78.84101264691,0
"COFFEE TREE & TEA LEAVES","1106775","11693","Grocery Store","Risk 3 (Low)",2013-08-20,"Canvass",0,2,2012-06-16,2014-06-15,"3752 N BROADWAY   1ST","CHICAGO","IL","60613","46","w_46_p_44","19","Retail Food Establishment","(41.950822684940256, -87.64952914754652)",6.01643835616438,0,0,1,0,0,0,0,0,0,0,1,1,1,"breakfast",21.3561168009297,25.7763494018687,7.98307932308735,34.0783156766408,0
"COLUTA'S PIZZA","1277617","1547254","Restaurant","Risk 1 (High)",2012-12-31,"Canvass",0,2,2011-01-16,2013-01-15,"4946 W DIVERSEY AVE","CHICAGO","IL","60639","31","w_31_p_50","25","Retail Food Establishment","(41.93158549835485, -87.75092911634358)",5.87671232876712,0,0,0,0,0,0,0,0,0,0,1,1,1,"italian",33.5349667934325,27.8627634260794,72.6287614769711,65.8816757241879,0
"CONNIE'S PIZZA","1138521","1926867","Restaurant","Risk 1 (High)",2012-09-26,"Canvass",0,1.4958904109589,2011-03-16,2013-03-15,"700 E GRAND AVE","CHICAGO","IL","60611","42","w_42_p_11","18","Retail Food Establishment","(41.892249163400116, -87.60951804879336)",4.03287671232877,0,0,0,0,0,0,0,0,0,0,3,3,3,"italian",2.57893277680949,0.000136728226296688,6.63374873843007e-13,0.358671951263455,0
"CONN'S CAFE & CATERING INC","1353541","33554","Restaurant","Risk 1 (High)",2013-07-09,"Canvass",0,0.843835616438356,2011-08-16,2013-08-15,"1535 W DEVON AVE 1ST","CHICAGO","IL","60660","40","w_40_p_7","24","Retail Food Establishment","(41.997985218648225, -87.66910712039837)",5.9013698630137,0,0,0,0,0,0,0,0,1,0,1,1,1,"cater",14.3313460556794,16.5115378713707,23.9081779929339,36.1233146388865,0
"CONVENIENT FOOD MART #99","634546","13403","Grocery Store","Risk 2 (Medium)",2011-09-13,"Canvass",0,2,2011-03-16,2013-03-15,"2850 N SHERIDAN RD 1ST","CHICAGO","IL","60657","44","w_44_p_8","19","Retail Food Establishment","(41.93427051907201, -87.63948842747087)",4.57522831050228,0,1,1,1,0,0,0,0,0,0,1,1,1,"mart",9.77468352626045,20.6931020837375,2.62052619205107,20.4193688190617,0
"COOKIES BY DESIGN CHICAGO AREA","1313236","2054027","Other","Risk 2 (Medium)",2012-10-23,"Canvass",0,2,2012-09-16,2014-09-15,"1238 W BELMONT AVE 1ST","CHICAGO","IL","60657","44","w_44_p_9","19","Retail Food Establishment","(41.9399193794501, -87.66047146674993)",2.14520547945205,0,0,0,0,0,0,0,0,0,0,1,1,1,"unknown",78.3577725743878,36.014035567735,29.4771008314784,129.088056810408,0
"COOKING FOOLS LLC","659588","1355251","Restaurant","Risk 1 (High)",2011-12-06,"Canvass",0,0.241095890410959,2010-11-16,2012-11-15,"1916 W NORTH AVE","CHICAGO","IL","60622","32","w_32_p_36","14","Retail Food Establishment","(41.910622805831906, -87.67576194185494)",4.05753424657534,0,0,0,1,0,0,0,0,1,0,1,1,1,"unknown",37.9749895333094,44.3251144356336,16.2521698521773,73.5891326601053,1
"COPERNICUS FOUNDATION","1271340","51882","Restaurant","Risk 1 (High)",2012-08-29,"Canvass",0,1.0986301369863,2011-12-16,2013-12-15,"5216 W LAWRENCE AVE  1-3FL","CHICAGO","IL","60630","45","w_45_p_39","16","Retail Food Establishment","(41.96800570734009, -87.75834696755571)",5.53687214611872,1,0,0,0,0,1,0,0,0,0,1,1,1,"unknown",4.73526741973047,4.31146636437289,9.01571854252631,5.5085207376868,0
"CORNER 41 BAR & GRILL","1098335","1998392","Restaurant","Risk 1 (High)",2012-05-21,"Canvass",0,1.08493150684932,2010-12-16,2012-12-15,"4138-4142 N LINCOLN AVE 1","CHICAGO","IL","60618","47","w_47_p_35","19","Retail Food Establishment","(41.95692025391941, -87.68086072097182)",2.38892694063927,1,0,0,0,0,0,0,0,0,0,1,1,1,"bar",26.2415143825339,10.3171458269042,66.7826022405671,42.0603428424037,0
"CORNER BAKERY CAFE","614614","1649263","Restaurant","Risk 1 (High)",2011-11-18,"Canvass",0,0.849315068493151,2010-09-16,2012-09-15,"222 S RIVERSIDE PLZ","CHICAGO","IL","60606","2","w_2_p_12","1","Retail Food Establishment","(41.87858156072147, -87.6385786681057)",4.00821917808219,0,0,0,0,0,0,0,0,0,0,5,3,2,"breakfast",7.20340932234283,18.2547908663928,0.047444171710217,1.5980822348601,0
"CORNER BAKERY CAFE","1114320","1649363","Restaurant","Risk 1 (High)",2012-06-08,"Canvass",0,0.501369863013699,2010-09-16,2012-09-15,"56 W RANDOLPH ST","CHICAGO","IL","60601","42","w_42_p_9","1","Retail Food Establishment","(41.884590838986554, -87.62999748568865)",4.56426940639269,0,0,0,0,0,0,0,0,0,0,5,3,2,"breakfast",16.0199021749164,9.88086340754825,0.303693482039895,6.64613082082631,0
"CORNER BAKERY CAFE","575243","1649356","Restaurant","Risk 1 (High)",2011-10-25,"Canvass",0,1.00821917808219,2010-09-16,2012-09-15,"120 S LA SALLE ST","CHICAGO","IL","60603","42","w_42_p_9","1","Retail Food Establishment","(41.880356217665465, -87.63246610659246)",3.94235159817352,0,0,0,0,0,0,0,0,0,0,5,3,2,"breakfast",6.57860194968682,16.481251082045,0.583843239341686,6.26477295274919,0
"CORNER BAKERY CAFE","1345359","1649372","Restaurant","Risk 1 (High)",2013-06-28,"Canvass",0,1.47945205479452,2012-09-16,2014-09-15,"444 W JACKSON BLVD","CHICAGO","IL","60606","2","w_2_p_12","1","Retail Food Establishment","(41.87815537704807, -87.63949995628163)",5.61906392694064,0,0,0,0,0,0,0,0,0,0,5,3,2,"breakfast",6.45887823688996,3.57306662419333,0.855262835816663,9.58183057290029,0
"COSI","679663","2","Restaurant","Risk 1 (High)",2012-03-19,"Canvass",0,1.08767123287671,2010-09-16,2012-09-15,"230 W MONROE ST","CHICAGO","IL","60606","2","w_2_p_49","1","Retail Food Establishment","(41.88075715864721, -87.6347092983425)",4.34235159817352,0,0,0,0,0,0,0,0,0,0,4,3,2,"sandwich",33.4100514159326,20.7858532889246,0.023363417120833,12.2377633811427,0
"COSI","679365","40","Restaurant","Risk 1 (High)",2012-03-14,"Canvass",0,0.901369863013699,2010-09-16,2012-09-15,"233 N MICHIGAN AVE","CHICAGO","IL","60601","42","w_42_p_44","1","Retail Food Establishment","(41.886567370886944, -87.62438467059714)",4.32865296803653,0,0,0,0,0,0,0,0,0,0,4,3,2,"sandwich",4.91151872439249,30.670084073741,0.182187166556896,17.9950963710914,0
"COURTWAY RESTAURANT, L.L.C.","1345454","1959818","Restaurant","Risk 1 (High)",2013-08-15,"Canvass",0,2,2012-04-16,2014-04-15,"29 S LA SALLE ST 1 4","CHICAGO","IL","60603","42","w_42_p_9","1","Retail Food Establishment","(41.88115309380635, -87.63219570286168)",4.35068493150685,0,0,0,0,0,0,0,0,0,0,1,1,1,"dinner",10.0021378975887,23.7805668133109,2.62899624642882e-07,17.1485796096271,0
"COURTYARD BY MARRIOTT","1353447","33501","Restaurant","Risk 1 (High)",2013-07-02,"Canvass",0,1.06849315068493,2013-03-16,2015-03-15,"12 E HUBBARD ST","CHICAGO","IL","60611","42","w_42_p_55","18","Retail Food Establishment","(41.890183364036254, -87.62751223183574)",6.13424657534247,1,0,0,1,0,0,0,0,0,0,1,1,1,"cater",30.12701561878,11.8677797347531,0.00106760578611306,7.74349370482305,0
"COUSCOUS RESTARURANT","1174561","1140774","Restaurant","Risk 1 (High)",2013-07-18,"Canvass",0,0.975342465753425,2012-05-16,2014-05-15,"1445 W TAYLOR ST 1","CHICAGO","IL","60607","2","w_2_p_38","12","Retail Food Establishment","(41.86920031338893, -87.66347266172151)",6.17808219178082,0,0,0,0,0,0,0,0,0,0,1,1,1,"unknown",20.9435856892458,17.1441014205481,13.825788189518,26.0061911576953,0
"COYOACAN MEXICAN GRILL","1188629","2157277","Restaurant","Risk 1 (High)",2013-05-15,"Canvass",0,0.926027397260274,2012-06-15,2014-06-15,"3532 W MONTROSE AVE 1ST","CHICAGO","IL","60618","33","w_33_p_19","17","Retail Food Establishment","(41.96119174485817, -87.71695186540852)",0.915068493150685,0,0,0,0,0,0,0,0,0,0,1,1,1,"dinner",33.2268661634282,83.7693647302692,16.5484930424697,56.0896731272987,0
"COYOTES RESTAURANT, INC.","598374","2022125","Restaurant","Risk 1 (High)",2011-09-19,"Canvass",0,1.4,2010-04-29,2011-12-15,"1451 W 18TH ST 1","CHICAGO","IL","60608","25","w_25_p_24","12","Retail Food Establishment","(41.85773127336358, -87.66335577631256)",1.39178082191781,0,0,0,0,0,0,0,0,0,0,1,1,1,"dinner",3.94929592472917,21.05384692474,25.7142086714789,43.8552162331827,1
"COZY CORNER DINER & PANCAKE HOUSE","1335579","1380398","Restaurant","Risk 1 (High)",2013-05-16,"Canvass",0,1.30958904109589,2013-01-16,2015-01-15,"4356 W DIVERSEY AVE","CHICAGO","IL","60639","31","w_31_p_30","25","Retail Food Establishment","(41.93177288210169, -87.73667582038387)",6.24920091324201,0,0,0,0,0,0,0,0,0,0,1,1,1,"breakfast",21.7521188734873,29.2769406853712,4.49194589932504,30.1858887936617,0
"COZY NOODLES & RICE","1198403","1384276","Restaurant","Risk 1 (High)",2012-08-21,"Canvass",0,2,2011-02-16,2013-02-15,"3456 N SHEFFIELD AVE","CHICAGO","IL","60657","44","w_44_p_31","19","Retail Food Establishment","(41.94510810433101, -87.65441181641037)",5.51495433789954,0,0,0,0,0,0,0,0,0,0,1,1,1,"asian",94.8863770704728,49.8564983388612,28.1789893189393,59.7007365609952,0
"CROWBAR LOUNGE","1155040","6010","Restaurant","Risk 1 (High)",2013-05-10,"Canvass",0,0.457534246575342,2012-07-16,2014-07-15,"4001 E 106TH ST 1ST","CHICAGO","IL","60617","10","w_10_p_38","4","Retail Food Establishment","(41.70258228222225, -87.52694017548112)",5.73698630136986,0,0,0,0,0,0,1,0,0,0,1,1,1,"bar",5.37735818597459,8.28355535960059,3.43995606667525,6.00194445548144,0
"CROWBAR LOUNGE","1296233","6010","Restaurant","Risk 1 (High)",2012-11-23,"Canvass",0,1.73698630136986,2012-07-16,2014-07-15,"4001 E 106TH ST 1ST","CHICAGO","IL","60617","10","w_10_p_38","4","Retail Food Establishment","(41.70258228222225, -87.52694017548112)",5.27682648401826,0,0,0,0,0,0,1,0,0,0,1,1,1,"bar",7.94345691342703,3.74152916615732,25.9261226916494,2.22429400174589,1
