"businessName","inspectionId","license","facilityType","risk","inspectionDate","inspectionType","pastFail","timeSinceLast","licenseStartDate","expirationDate","address","city","state","zipCode","ward","precinct","policeDistrict","licenseDescription","location","ageAtInspection","consumptionOnPremises","tobaccoRetail","limitedLicense","packageGoods","outdoorPatio","placeOfAmusement","tavern","retailFoodEstablishment","catersLiquorLicense","fillingStation","addressCount","wardCount","districtCount","foodType","burglary","sanitation","garbage","rodents","pastResponse","response"
"LUGANO'S PIZZA","680086","33500","Restaurant","Risk 1 (High)",2012-03-20,"Canvass",0,0.63013698630137,2011-06-16,2013-06-15,"4460 S KEDZIE AVE 1ST","CHICAGO","IL","60632","14","w_14_p_20","8","Retail Food Establishment","(41.81184584593964, -87.70426833410366)",4.5972602739726,0,0,0,0,0,0,0,0,0,0,1,1,1,"italian",23.3560384863002,8.8369230841998,11.9802975659932,32.0890663652132,0,0
"SODEXO AMERICA, LLC","1202262","1964772","Other","Risk 1 (High)",2012-05-03,"Canvass",0,0.923287671232877,2011-04-16,2013-04-15,"1454 W SUPERIOR ST 1ST","CHICAGO","IL","60642","27","w_27_p_35","12","Retail Food Establishment","(41.895309407667064, -87.66449819876846)",2.93972602739726,0,0,0,0,0,0,0,0,0,0,5,5,5,"cater",9.11402069102809,75.2900005012091,36.3490192108363,19.2864629019492,0,0
"DILLINGER'S","1198649","1931997","Restaurant","Risk 1 (High)",2013-01-10,"Canvass",0,0.30958904109589,2011-04-16,2013-04-15,"2470 N LINCOLN AVE 1ST","CHICAGO","IL","60614","43","w_43_p_56","19","Retail Food Establishment","(41.92687231925592, -87.650968355266)",3.47408675799087,1,0,0,0,0,0,0,0,0,0,1,1,1,"unknown",60.792081834324,29.8750434581216,1.26732903199424,121.753176725201,1,1
"VIET NAM RESTAURANT","1235662","2121019","Restaurant","Risk 1 (High)",2013-02-25,"Canvass",0,0.783561643835616,2011-10-18,2013-11-15,"1032 W ARGYLE ST 1ST","CHICAGO","IL","60640","46","w_46_p_40","20","Retail Food Establishment","(41.973403069814694, -87.65626262861889)",1.35901826484018,0,0,0,0,0,0,0,0,0,0,1,1,1,"dinner",12.7736665001325,51.4839571407668,4.75095533612624,9.91764328915537,0,1
"CHINESE KITCHEN","604417","1740632","Restaurant","Risk 1 (High)",2011-09-14,"Canvass",0,0.673972602739726,2009-12-16,2011-12-15,"5316 N MILWAUKEE AVE  L","CHICAGO","IL","60630","45","w_45_p_32","16","Retail Food Establishment","(41.97693688769671, -87.76907431197014)",4.57796803652968,0,0,0,0,0,0,0,0,0,0,3,3,3,"asian",11.4372206239527,19.4585605906907,22.0685425722127,19.2276697187866,0,0
"TARGET STORE # T-2079","507219","1679459","Restaurant","Risk 2 (Medium)",2011-10-20,"Canvass",0,2,2010-02-16,2012-02-15,"2112 W PETERSON AVE","CHICAGO","IL","60659","40","w_40_p_18","24","Retail Food Establishment","(41.99072921796059, -87.68297945359863)",4.67659817351598,0,0,1,1,0,0,0,0,0,0,1,1,1,"mart",9.47416776484369,1.91868783166396,4.08737969999099,14.3731870571621,0,1
"EL BARCO RESTAURANT","1277738","53569","Restaurant","Risk 1 (High)",2013-03-18,"Canvass",0,0.56986301369863,2012-11-16,2014-11-15,"1035 N ASHLAND AVE","CHICAGO","IL","60622","27","w_27_p_56","12","Retail Food Establishment","(41.90064069569674, -87.66727140888604)",5.33961187214612,1,0,0,0,0,0,0,0,0,0,1,1,1,"dinner",42.6118414916984,42.0596247424902,31.1233423195013,38.805240730446,0,1
"STARBUCKS COFFEE #2234","1134436","23089","Restaurant","Risk 2 (Medium)",2012-07-25,"Canvass",0,1.29041095890411,2011-04-16,2013-04-15,"200 W ADAMS ST  1ST","CHICAGO","IL","60606","2","w_2_p_49","1","Retail Food Establishment","(41.879495472483235, -87.63382966060512)",5.1972602739726,0,0,1,0,0,0,0,0,0,0,1,1,1,"breakfast",24.5121515770883,12.2087113035899,6.57808069290203e-08,68.5913747208609,0,0
"THE NOODLE VIETNAMESE CUISINE","1096286","2129525","Restaurant","Risk 1 (High)",2012-04-30,"Canvass",0,0.358904109589041,2011-12-22,2014-01-15,"2336 S WENTWORTH AVE 1ST","CHICAGO","IL","60616","25","w_25_p_",NA,"Retail Food Establishment","(41.84989156785116, -87.63209186010796)",0.356050228310502,0,0,0,0,0,0,0,0,0,0,1,1,1,"asian",5.32159752261622,40.9502929074524,3.83263627303253,10.8441376788545,0,0
"SUBWAY","1227802","2162255","Restaurant","Risk 1 (High)",2013-03-13,"Canvass",0,0.693150684931507,2012-07-23,2014-07-15,"4606 S DAMEN AVE 1ST","CHICAGO","IL","60609","12","w_12_p_9","9","Retail Food Establishment","(41.81006371206113, -87.67512853348084)",0.638356164383562,0,0,0,0,0,0,0,0,0,0,5,5,5,"sandwich",7.98922092237505,17.3428240776658,33.267344435324,8.72896563789949,0,0
"SONORA MEATS","547663","1226418","Grocery Store","Risk 2 (Medium)",2011-09-12,"Canvass",0,1.09315068493151,2010-08-16,2012-08-15,"4135 W 26TH ST","CHICAGO","IL","60623","22","w_22_p_17","10","Retail Food Establishment","(41.844094406449955, -87.72825710002664)",4.07671232876712,0,1,0,0,0,0,0,0,0,0,1,1,1,"grocery",28.577947900231,35.1707269434229,31.1621121855282,25.9255410205307,0,0
"AFC SUSHI@DOMINICK'S #2890","1235764","2065024","Restaurant","Risk 1 (High)",2013-05-03,"Canvass",0,1.0986301369863,2013-02-16,2015-02-15,"5201 N SHERIDAN RD","CHICAGO","IL","60640","48","w_48_p_14","20","Retail Food Establishment","(41.976481667612425, -87.65483977716684)",2.34235159817352,0,0,0,0,0,0,0,0,0,0,1,1,1,"asian",21.7836019855661,31.7292490534366,0.0538721786144064,18.4207042673111,0,0
"THE NOODLE VIETNAMESE CUISINE","1114756","2129525","Restaurant","Risk 1 (High)",2013-04-01,"Canvass",0,0.882191780821918,2011-12-22,2014-01-15,"2336 S WENTWORTH AVE 1ST","CHICAGO","IL","60616","25","w_25_p_",NA,"Retail Food Establishment","(41.84989156785116, -87.63209186010796)",1.27659817351598,0,0,0,0,0,0,0,0,0,0,1,1,1,"asian",17.2644978730225,26.2012973701509,8.18868254604852,18.4389250134893,1,0
"BURGER BARON","670940","9051","Restaurant","Risk 1 (High)",2012-02-29,"Canvass",0,0.616438356164384,2010-11-16,2012-11-15,"1381 W GRAND AVE","CHICAGO","IL","60642","27","w_27_p_18","12","Retail Food Establishment","(41.89091932924198, -87.66218858298451)",4.29041095890411,1,0,0,0,0,0,0,0,0,0,1,1,1,"dinner",13.8572677875955,37.2548327523164,14.5266621018056,9.37653227504759,0,0
"THE FLORENTINE","1114529","2033045","Restaurant","Risk 1 (High)",2012-10-30,"Canvass",0,1.36438356164384,2012-04-16,2014-04-15,"151 W ADAMS ST 2ND","CHICAGO","IL","60603","42","w_42_p_9","1","Retail Food Establishment","(41.87929007329572, -87.63236272529976)",2.02465753424658,1,0,0,0,0,0,0,0,0,0,1,1,1,"unknown",12.5995682696319,7.63456110523998,0.000130490192481899,10.7302212237713,0,1
"GREEN FOODS & LIQUOR, INC.","1154315","77564","Grocery Store","Risk 2 (Medium)",2012-05-14,"Canvass",0,1.66027397260274,2011-07-16,2013-07-15,"1026 E 67TH ST 1ST","CHICAGO","IL","60637","5","w_5_p_16","3","Retail Food Establishment","(41.773308970217116, -87.59975111355841)",4.74794520547945,0,1,0,0,0,0,0,0,0,0,1,1,1,"mart",23.965437751835,9.57944060837647,10.3194952686497,8.50188865905582,1,0
"SUPERMERCADO LA GLORIA","1146352","2188943","Grocery Store","Risk 1 (High)",2013-03-28,"Canvass",0,0.517808219178082,2012-09-26,2014-10-15,"4117-4125 S KEDZIE AVE 1ST","CHICAGO","IL","60632","14","w_14_p_22","9","Retail Food Establishment","(41.81845056998636, -87.7042322506512)",0.501369863013699,0,0,0,0,0,0,0,0,0,0,1,1,1,"grocery",8.2659873041915,10.6063309926274,38.771232101285,5.43240345759165,0,0
"VALENTINA RESTAURANT","1290286","16310","Restaurant","Risk 1 (High)",2013-02-05,"Canvass",0,0.86027397260274,2011-10-16,2013-10-15,"4506 W 63RD ST  1","CHICAGO","IL","60629","13","w_13_p_34","8","Retail Food Establishment","(41.778621898429854, -87.73530382261269)",5.22739726027397,1,0,0,0,0,0,0,0,0,0,1,1,1,"dinner",5.90365283446383,1.61875346884944,15.1557978844616,40.6170785744977,0,0
"LA CIUDAD MEXICAN CAFE","1235855","2002631","Restaurant","Risk 1 (High)",2013-06-27,"Canvass",0,1.34520547945205,2011-07-16,2013-07-15,"4515 N SHERIDAN RD","CHICAGO","IL","60640","46","w_46_p_26","19","Retail Food Establishment","(41.96413021890814, -87.65462555516851)",3.60262557077626,0,0,0,0,0,0,0,0,0,0,1,1,1,"breakfast",26.0184816111006,24.6171425667324,0.64973576142869,12.0241599856867,0,0
"MARIE GOLD BAKE SHOPPE","1229404","38776","Restaurant","Risk 1 (High)",2012-06-06,"Canvass",0,1.20821917808219,2011-02-16,2013-02-15,"5752 N CALIFORNIA AVE # 1ST","CHICAGO","IL","60659","40","w_40_p_31","20","Retail Food Establishment","(41.98653050618974, -87.69941716278377)",5.30673515981735,0,0,0,0,0,0,0,0,0,0,1,1,1,"unknown",32.2605278223014,9.93189886469053,9.94058682664222,15.9860981887803,1,1
"HAROLD'S CHICKEN # 71","1114237","56003","Restaurant","Risk 2 (Medium)",2012-04-30,"Canvass",0,1.05205479452055,2010-06-16,2012-06-15,"2109 S WABASH AVE","CHICAGO","IL","60616","2","w_2_p_26","1","Retail Food Establishment","(41.85395237977426, -87.62537587283745)",4.70958904109589,0,0,0,0,0,0,0,0,0,0,1,1,1,"dinner",16.3680883359429,11.9779971684011,3.86691670286538,2.89278687267781,1,0
"LA COCINA RESTAURANT & BAR","1096543","1981200","Restaurant","Risk 1 (High)",2012-09-25,"Canvass",0,1.12602739726027,2010-10-12,2012-10-15,"406 S CLARK ST BSMT-1ST","CHICAGO","IL","60605","2","w_2_p_49","1","Retail Food Establishment","(41.87670359004156, -87.63089139728955)",1.95616438356164,0,0,0,0,0,0,0,0,0,0,1,1,1,"bar",13.5633174379869,8.37285925078624,0.020251238988372,14.9590761243728,0,0
"E WOK CAFE","1194249","2124405","Restaurant","Risk 1 (High)",2012-04-19,"Canvass",0,0.463013698630137,2011-11-03,2013-11-15,"5056 W IRVING PARK RD 1ST","CHICAGO","IL","60641","45","w_45_p_31","16","Retail Food Establishment","(41.95344087020122, -87.75455318593346)",0.46027397260274,0,0,0,0,0,0,0,0,0,0,1,1,1,"asian",13.6791570789539,10.8845942696532,37.9438183636705,67.1000624156984,0,0
"HAROLD'S CHICKEN SHACK #52","1285869","1490998","Restaurant","Risk 2 (Medium)",2012-10-15,"Canvass",0,1.18904109589041,2011-06-16,2013-06-15,"7158 S WESTERN AVE","CHICAGO","IL","60636","18","w_18_p_5","8","Retail Food Establishment","(41.762966299223166, -87.68334057728717)",5.16986301369863,0,0,0,0,0,0,0,0,0,0,1,1,1,"dinner",50.8453508302309,56.584549361429,14.3475293532489,28.2000356091833,1,1
"LITTLE BABA'S","1227605","2055586","Restaurant","Risk 2 (Medium)",2012-10-03,"Canvass",0,2,2012-09-16,2014-09-15,"2414 W 71ST ST 1ST","CHICAGO","IL","60629","17","w_17_p_60","8","Retail Food Establishment","(41.76479738346464, -87.68389929690201)",2,0,0,0,0,0,0,0,0,0,0,1,1,1,"italian",53.500386154214,56.2382687317929,18.1865536533555,40.7037709780673,1,0
"SUGAR BLISS CAKE BOUTIQUE","1327256","1943390","Other","Risk 2 (Medium)",2013-03-26,"Canvass",0,1.98904109589041,2012-03-16,2014-03-15,"115 N WABASH AVE 1","CHICAGO","IL","60602","42","w_42_p_9","1","Retail Food Establishment","(41.88362128098054, -87.62608459776871)",4.23550228310502,0,0,0,0,0,0,0,0,0,0,1,1,1,"dessert",51.1505346731141,26.6922163312425,0.434480397135874,11.2433667358534,0,0
"LORETTO HOSPITAL","547715","1223576","Other","Risk 1 (High)",2011-09-29,"Canvass",0,0.956164383561644,2011-05-16,2013-05-15,"645 S CENTRAL AVE # 1","CHICAGO","IL","60644","29","w_29_p_28","15","Retail Food Establishment","(41.87208576989947, -87.76443034735553)",4.37534246575342,0,0,0,0,0,0,0,0,0,0,1,1,1,"cater",12.1563925031416,8.79006448250025,26.6346750101313,1.53325684338503,0,1
"MR. D'S SNACK SHOP","1286255","3923","Restaurant","Risk 1 (High)",2013-02-07,"Canvass",0,0.898630136986301,2012-02-16,2014-02-15,"6656 W DIVERSEY AVE","CHICAGO","IL","60707","36","w_36_p_19","25","Retail Food Establishment","(41.93102456512979, -87.79289008821847)",5.98082191780822,0,0,0,0,0,0,0,0,0,0,1,1,1,"mart",20.0372069164318,43.0094218805948,38.6021363463214,56.4706280840592,1,1
"WINDY'S DELI","1319495","14737","Restaurant","Risk 1 (High)",2013-04-16,"Canvass",0,1.05205479452055,2012-06-16,2014-06-15,"1013 1/2 E 53RD ST","CHICAGO","IL","60615","5","w_5_p_3","2","Retail Food Establishment","(41.79930029340142, -87.60076744849599)",5.67123287671233,0,0,0,0,0,0,0,0,0,0,1,1,1,"grocery",11.8858069209595,9.25451727714279,12.4385247032754,5.82752714210307,1,0
"BAKERS SQUARE 220185","557651","1980308","Restaurant","Risk 1 (High)",2011-12-08,"Canvass",0,0.83013698630137,2011-09-16,2013-09-15,"3649 N HARLEM AVE","CHICAGO","IL","60634","36","w_36_p_38","16","Retail Food Establishment","(41.94671069564422, -87.80690903704935)",2.24942922374429,0,0,0,0,0,0,0,0,0,0,1,1,1,"unknown",10.3445514977951,16.4716949553435,23.4815984755407,30.2514697573786,0,0
"EDGEWATER BEACH CAFE","1235845","7556","Restaurant","Risk 1 (High)",2013-06-20,"Canvass",0,0.0219178082191781,2011-07-16,2013-07-15,"5539-5545 N SHERIDAN RD","CHICAGO","IL","60640","48","w_48_p_5","20","Retail Food Establishment","(41.98298901767028, -87.65502137980539)",5.84931506849315,1,0,0,0,0,0,0,0,0,0,1,1,1,"breakfast",27.5563460751903,18.607250683205,1.62836995404482,27.2529284665347,0,0
"HERNANDEZ ENTERPRISES INC","1106310","29345","Other","Risk 1 (High)",2012-08-29,"Canvass",0,1.18356164383562,2010-10-16,2012-10-15,"6975 N CLARK ST  1","CHICAGO","IL","60626","49","w_49_p_39","24","Retail Food Establishment","(42.00877825384109, -87.673763668346)",4.78892694063927,0,0,0,0,0,0,0,0,0,0,2,1,1,"unknown",13.9742233739548,25.3837387225751,12.3921971116418,24.2237722249533,1,1
"TACO FRESCO","614678","1740135","Restaurant","Risk 1 (High)",2012-01-06,"Canvass",0,0.789041095890411,2010-09-16,2012-09-15,"29 N WACKER DR","CHICAGO","IL","60606","42","w_42_p_9","1","Retail Food Establishment","(41.88270035458986, -87.63663755997726)",4.14246575342466,0,0,0,0,0,0,0,0,0,0,4,1,1,"spanish",6.69780187985761,27.1807838949168,0.190430177361947,5.23153989657882,0,0
"PROTEIN BAR","1138995","2079748","Restaurant","Risk 1 (High)",2013-06-07,"Canvass",0,1.90684931506849,2011-05-27,2013-06-15,"352 N CLARK ST 1ST","CHICAGO","IL","60654","42","w_42_p_46","18","Retail Food Establishment","(41.88895860442257, -87.63120053588167)",2.03287671232877,1,0,0,0,0,0,0,0,0,0,5,2,2,"bar",76.9491583610158,13.9550003646188,0.0264781230991598,9.74785739250794,1,0
"GSB CAFE","1319380","1519437","Restaurant","Risk 1 (High)",2013-02-13,"Canvass",0,0.863013698630137,2011-07-16,2013-07-15,"5807 S WOODLAWN AVE","CHICAGO","IL","60637","5","w_5_p_41","2","Retail Food Establishment","(41.78936441141914, -87.59626269511155)",5.50148401826484,0,0,0,0,0,0,0,0,0,0,1,1,1,"breakfast",7.16146240022839,1.17143458593963,0.160351448905058,5.7682342983134,1,1
"SODEXO AMERICA, INC.","666230","1991570","Restaurant","Risk 2 (Medium)",2011-11-21,"Canvass",0,2,2011-04-16,2013-04-15,"357 E CHICAGO AVE 1ST","CHICAGO","IL","60611","42","w_42_p_38","18","Retail Food Establishment","(41.89671136729684, -87.61820790125735)",2.17545662100457,0,0,0,0,0,0,0,0,0,0,1,1,1,"cater",0.399917548575361,2.52591369759316,0.000266027475563538,0.40022579626222,0,0
"SIX CORNER BAKERY","634980","1675154","Other","Risk 2 (Medium)",2011-10-17,"Canvass",0,1.26575342465753,2011-08-16,2013-08-15,"4022 N MILWAUKEE AVE","CHICAGO","IL","60641","45","w_45_p_31","16","Retail Food Establishment","(41.953781198133576, -87.7481577538393)",4.17260273972603,0,0,0,0,0,0,0,0,0,0,1,1,1,"breakfast",12.4402434123906,41.2015055653052,45.240155234877,50.0079997665353,0,0
"BAR LOUIE","1114970","2026594","Restaurant","Risk 1 (High)",2013-08-13,"Canvass",0,0.978082191780822,2012-10-16,2014-10-15,"47 W POLK ST 1ST AND 2ND","CHICAGO","IL","60605","2","w_2_p_43","1","Retail Food Establishment","(41.87216695780119, -87.62957679729978)",2.92602739726027,1,0,0,0,1,1,0,0,0,0,3,3,3,"bar",17.8413487065484,13.9455922294447,1.64289418561888,5.65442771696417,0,1
"71 CHOP SUEY","1335485","2079427","Restaurant","Risk 1 (High)",2013-05-10,"Canvass",0,2,2013-03-16,2015-03-15,"510 E 71ST ST 1 1","CHICAGO","IL","60619","6","w_6_p_7","3","Retail Food Establishment","(41.765869849360406, -87.61236940946193)",2.22454337899543,0,0,0,0,0,0,0,0,0,0,1,1,1,"asian",38.0465707491601,47.3307233482314,30.519748479602,20.0250794431377,1,0
"CALABRIA IMPORTS, INC.","1151195","1357606","Restaurant","Risk 1 (High)",2013-03-25,"Canvass",0,0.797260273972603,2011-07-16,2013-07-15,"1905 W 103RD ST","CHICAGO","IL","60643","19","w_19_p_36","22","Retail Food Establishment","(41.70647332453693, -87.66935498846195)",5.61095890410959,0,0,0,0,0,0,0,0,0,0,1,1,1,"unknown",0.0323457711721349,6.69918317230031,6.78666174827751,2.90353829607445,0,0
"SOUTHPORT AND IRVING","1106790","2157141","Restaurant","Risk 1 (High)",2013-08-22,"Canvass",0,0.665753424657534,2012-12-31,2014-03-15,"4000-4006 N SOUTHPORT AVE 1","CHICAGO","IL","60613","47","w_47_p_24","19","Retail Food Establishment","(41.95439962284545, -87.66436309454507)",0.640981735159817,1,0,0,0,0,0,0,0,0,0,1,1,1,"unknown",24.5625372231789,8.4734300121626,6.17529714074381,56.4942247676039,0,1
"EUROPEAN AMERICAN GROCERY AND MEAT MARKET, INC.","1099019","1987115","Grocery Store","Risk 1 (High)",2013-06-07,"Canvass",0,0.542465753424658,2011-08-16,2013-08-15,"5356 N LINCOLN AVE 1","CHICAGO","IL","60625","40","w_40_p_1","20","Retail Food Establishment","(41.97934864579595, -87.69283028229546)",3.57522831050228,0,1,0,0,0,0,0,0,0,0,1,1,1,"grocery",12.7734117140214,54.5157632738628,16.077271693497,54.4870632987085,0,0
"POLLITOS GRILL & ROTISSERIE","614622","1844736","Restaurant","Risk 1 (High)",2011-11-22,"Canvass",0,0.673972602739726,2010-09-16,2012-09-15,"39 N WELLS ST 1","CHICAGO","IL","60606","42","w_42_p_9","1","Retail Food Establishment","(41.882945805288045, -87.63371259871252)",4.11792237442922,0,0,0,0,0,0,0,0,0,0,1,1,1,"dinner",7.50787951972347,21.5134797815847,1.70680057125149e-06,3.4225489758152,0,0
"PEGASUS RESTAURANT & TAVERNA","1324381","28552","Restaurant","Risk 1 (High)",2013-04-02,"Canvass",0,0.975342465753425,2011-05-16,2013-05-15,"130 S HALSTED ST","CHICAGO","IL","60661","27","w_27_p_58","12","Retail Food Establishment","(41.87951951720997, -87.64743782249445)",5.88493150684932,1,0,0,0,1,0,0,0,0,0,1,1,1,"bar",13.4346050825084,22.0767302275933,3.30398572963343,5.88174986985644,0,1
"JERSEY MIKE'S","1134708","2073588","Restaurant","Risk 1 (High)",2012-11-07,"Canvass",0,1.11506849315068,2011-01-07,2013-01-15,"200 W MONROE ST 1ST FLOOR 120","CHICAGO","IL","60606","2","w_2_p_49","1","Retail Food Establishment","(41.880768960917806, -87.63387497409452)",1.83561643835616,0,0,0,0,0,0,0,0,0,0,1,1,1,"unknown",18.8778443262348,12.9434343783438,0.00355898886882789,13.1339923675266,0,0
"HUT FISH, CHICKEN & SUBMARINE, INC.","1227683","2055017","Restaurant","Risk 2 (Medium)",2012-11-26,"Canvass",0,1.2,2012-09-16,2014-09-15,"2900 W 63RD ST 1ST","CHICAGO","IL","60629","15","w_15_p_15","8","Retail Food Establishment","(41.779189500114654, -87.69589237398256)",2.16723744292237,0,0,0,0,0,0,0,0,0,0,1,1,1,"dinner",32.474924184236,24.1716373867408,25.7671513290049,32.1374538140018,0,0
"WALGREENS #05234","634637","18750","Grocery Store","Risk 3 (Low)",2011-09-20,"Canvass",0,2,2010-05-16,2012-05-15,"5435 S KEDZIE AVE  FIRST","CHICAGO","IL","60632","14","w_14_p_26","9","Retail Food Establishment","(41.79438342285343, -87.70343740377959)",4.35068493150685,0,1,1,0,0,0,0,0,0,0,1,1,1,"mart",10.0234831088542,17.3542168838685,42.9378590234905,12.92550754317,0,0
"S. S. FOOD & LIQUOR","517597","1476109","Grocery Store","Risk 3 (Low)",2011-11-01,"Canvass",0,2,2011-04-16,2013-04-15,"2427 N CLARK ST","CHICAGO","IL","60614","43","w_43_p_38","19","Retail Food Establishment","(41.92637169738856, -87.64080007827752)",4.46575342465753,0,1,0,1,0,0,0,0,0,0,1,1,1,"mart",16.5388086120475,34.4178770565288,11.8008160012571,100.526778934124,0,1
"POPEYES #2836","1215205","11832","Restaurant","Risk 1 (High)",2012-05-29,"Canvass",0,2,2011-04-16,2013-04-15,"1949 W FULLERTON AVE  1","CHICAGO","IL","60614","32","w_32_p_34","14","Retail Food Establishment","(41.92491928069814, -87.67766794139376)",5.04109589041096,0,0,0,0,0,0,0,0,0,0,1,1,1,"dinner",8.06703565064196,15.7615636177408,4.326547415422,9.72154104481261,1,0
"LA ROQUITA","635029","1771442","Restaurant","Risk 1 (High)",2011-10-21,"Canvass",0,2,2011-01-16,2013-01-15,"5210 W DIVERSEY AVE 1","CHICAGO","IL","60639","31","w_31_p_45","25","Retail Food Establishment","(41.93150296018673, -87.7569254461243)",4.67933789954338,1,0,0,0,0,0,0,0,0,0,1,1,1,"unknown",28.8702949189127,30.4441321516009,7.18700937355208,36.6221322937856,0,0
"EL RINCON DE JALISCO","1227443","2124531","Restaurant","Risk 1 (High)",2012-07-13,"Canvass",0,0.720547945205479,2011-10-25,2013-11-15,"6600 S KEDZIE AVE 1ST","CHICAGO","IL","60629","15","w_15_p_14","8","Retail Food Establishment","(41.773453388419924, -87.70315683459593)",0.717808219178082,0,0,0,0,0,0,0,0,0,0,1,1,1,"spanish",29.2949704083098,14.1862471174016,23.3574155387715,4.7040384498108,0,0
"PANDA EXPRESS, INC #1102","588263","1649695","Restaurant","Risk 1 (High)",2012-02-21,"Canvass",0,0.898630136986301,2010-03-16,2012-03-15,"29 E MADISON ST  191","CHICAGO","IL","60602","42","w_42_p_9","1","Retail Food Establishment","(41.881965330252534, -87.62679322159418)",4.77271689497717,0,0,0,0,0,0,0,0,0,0,1,1,1,"asian",25.919249795994,69.4689007818325,0.000227068026407914,7.45768982528504,0,1
"THEE ASIAN RESTAURANT","1234230","2114508","Restaurant","Risk 1 (High)",2012-07-20,"Canvass",0,0.0219178082191781,2011-09-15,2013-10-15,"1811 W NORTH AVE 1ST","CHICAGO","IL","60622","1","w_1_p_21","14","Retail Food Establishment","(41.9104439540635, -87.67305723973833)",0.846575342465753,0,0,0,0,0,0,0,0,0,0,1,1,1,"asian",62.0493920400551,32.4775390230661,26.1512243104122,64.0865720122139,0,0
"haifa cafe","1324595","2188995","Restaurant","Risk 1 (High)",2013-08-05,"Canvass",0,0.86027397260274,2012-09-27,2014-10-15,"19 N WELLS ST 1","CHICAGO","IL","60606","42","w_42_p_",NA,"Retail Food Establishment","(41.88244896914912, -87.6336971750498)",0.854794520547945,0,0,0,0,0,0,0,0,0,0,1,1,1,"breakfast",16.8473955849414,20.0443374197457,1.02355632993989e-08,24.0222509744368,0,0
